constituent_id,constituent_name,constituent_type,preferred_class_year,city,state,email,gift_id,gift_date,gift_amount,gift_type,campaign,designation,gift_officer
C02169,Quinn Diaz,Friend,2001.0,Chicago,FL,quinn.diazc02169@example.org,G004749,2025-01-29,1937.01,Matching Gift,Athletics,Designation 08,Officer F
C03514,Taylor Diaz,Alumnus,1967.0,Dallas,GA,taylor.diazc03514@example.org,G004750,2023-04-10,1830.56,Cash,Student Success,Designation 14,Officer C
C01789,Morgan Carter,Alumnus,1962.0,Boston,NY,morgan.carterc01789@example.org,G004751,2024-11-26,24.11,Stock,Library,Designation 03,Officer D
C04589,Skyler Green,Parent,1978.0,Seattle,NY,skyler.greenc04589@example.org,G004752,2023-06-30,225.85,Cash,Annual Fund,Designation 14,Officer G
C02770,Riley Adams,Friend,1972.0,Miami,MA,riley.adamsc02770@example.org,G004753,2023-08-30,930.35,Pledge Payment,Annual Fund,Designation 03,Officer A
C00161,Quinn Green,Parent,1961.0,Atlanta,FL,quinn.greenc00161@example.org,G004754,2024-10-10,123.83,Cash,Health Sciences,Designation 03,Officer D
C02183,Avery Diaz,Alumnus,1956.0,Denver,FL,avery.diazc02183@example.org,G004755,2021-12-19,1567.83,Cash,Scholarships,Designation 01,Officer C
C02276,Skyler Brooks,Alumnus,1988.0,Denver,CO,skyler.brooksc02276@example.org,G004756,2022-07-02,82.97,Matching Gift,Student Success,Designation 08,Officer H
C02770,Riley Adams,Friend,1972.0,Miami,MA,riley.adamsc02770@example.org,G004757,2023-03-15,817.47,Pledge Payment,Student Success,Designation 06,Officer F
C02854,Avery Brooks,Alumnus,1975.0,Miami,GA,avery.brooksc02854@example.org,G004758,2026-04-15,1167.57,Stock,Arts,Designation 14,Officer F
C02676,Skyler Jones,Alumnus,2008.0,Chicago,TX,skyler.jonesc02676@example.org,G004759,2022-02-18,552.86,Pledge Payment,Annual Fund,Designation 05,Officer C
C01692,Morgan Green,Parent,2012.0,Seattle,IL,morgan.greenc01692@example.org,G004760,2024-02-07,462.34,Cash,Unrestricted,Designation 01,Officer A
C04329,Taylor Jones,Alumnus,2006.0,Chicago,GA,taylor.jonesc04329@example.org,G004761,2022-03-14,178.21,Cash,Capital Renewal,Designation 15,Officer A
C00512,Avery Adams,Alumnus,1966.0,New York,CO,avery.adamsc00512@example.org,G004762,2021-09-16,152.15,Matching Gift,Unrestricted,Designation 11,Officer C
C00787,Riley Foster,Alumnus,1984.0,New York,NY,riley.fosterc00787@example.org,G004763,2021-12-12,1602.55,Pledge Payment,Unrestricted,Designation 08,Officer D
C02565,Avery Foster,Alumnus,1986.0,Miami,NY,avery.fosterc02565@example.org,G004764,2025-11-13,1821.64,Cash,Athletics,Designation 06,Officer F
C02770,Riley Adams,Friend,1972.0,Miami,MA,riley.adamsc02770@example.org,G004765,2024-12-10,232.8,Cash,Arts,Designation 02,Officer G
C04311,Riley Carter,Alumnus,1957.0,Atlanta,WA,riley.carterc04311@example.org,G004766,2023-09-18,91.62,Cash,Unrestricted,Designation 13,Officer C
C00725,Cameron Carter,Alumnus,1977.0,Dallas,TX,cameron.carterc00725@example.org,G004767,2023-01-30,9904.51,Cash,Arts,Designation 09,Officer F
C02492,Taylor Irwin,Alumnus,1978.0,New York,MA,taylor.irwinc02492@example.org,G004768,2026-01-13,346.79,Cash,Annual Fund,Designation 01,Officer E
C04421,Cameron Irwin,Alumnus,1996.0,New York,IL,cameron.irwinc04421@example.org,G004769,2026-01-16,348.68,Cash,Student Success,Designation 03,Officer H
C01469,Taylor Adams,Alumnus,2012.0,Dallas,MA,taylor.adamsc01469@example.org,G004770,2022-09-25,342.25,Cash,Research,Designation 05,Officer B
C04538,Jordan Adams,Friend,1984.0,New York,MA,jordan.adamsc04538@example.org,G004771,2023-06-04,82.65,Stock,Health Sciences,Designation 09,Officer A
C01422,Riley Ellis,Alumnus,1990.0,New York,CO,riley.ellisc01422@example.org,G004772,2024-07-25,120.25,Pledge Payment,Scholarships,Designation 11,Officer H
C03542,Jordan Foster,Alumnus,1983.0,Seattle,NY,jordan.fosterc03542@example.org,G004773,2022-02-02,1415.09,Pledge Payment,Arts,Designation 10,Officer D
C00210,Morgan Green,Alumnus,2019.0,Atlanta,WA,morgan.greenc00210@example.org,G004774,2026-04-25,1795.27,Cash,Scholarships,Designation 03,Officer H
C00644,Casey Diaz,Friend,1990.0,Chicago,NY,casey.diazc00644@example.org,G004775,2022-06-10,22.76,Cash,Capital Renewal,Designation 11,Officer C
C01002,Reese Adams,Alumnus,1990.0,Denver,CO,reese.adamsc01002@example.org,G004776,2021-10-06,932.12,Cash,Arts,Designation 08,Officer B
C04329,Taylor Jones,Alumnus,2006.0,Chicago,GA,taylor.jonesc04329@example.org,G004777,2024-02-18,576.68,Stock,Health Sciences,Designation 06,Officer C
C00512,Avery Adams,Alumnus,1966.0,New York,CO,avery.adamsc00512@example.org,G004778,2025-01-25,300.31,Cash,Library,Designation 03,Officer A
C00787,Riley Foster,Alumnus,1984.0,New York,NY,riley.fosterc00787@example.org,G004779,2021-11-02,984.04,Cash,Scholarships,Designation 04,Officer G
C03688,Skyler Irwin,Friend,1990.0,Boston,IL,skyler.irwinc03688@example.org,G004780,2021-12-21,73.98,Cash,Capital Renewal,Designation 01,Officer D
C04559,Cameron Irwin,Alumnus,2014.0,Chicago,MA,cameron.irwinc04559@example.org,G004781,2026-04-21,275.77,Cash,Research,Designation 10,Officer E
C04329,Taylor Jones,Alumnus,2006.0,Chicago,GA,taylor.jonesc04329@example.org,G004782,2024-12-26,3573.74,Cash,Annual Fund,Designation 05,Officer F
C03961,Riley Adams,Alumnus,1985.0,Seattle,FL,riley.adamsc03961@example.org,G004783,2024-04-14,237.89,Cash,Student Success,Designation 02,Officer B
C04261,Riley Brooks,Parent,2008.0,Boston,FL,riley.brooksc04261@example.org,G004784,2022-08-10,153.22,Cash,Athletics,Designation 04,Officer H
C04526,Reese Brooks,Friend,1996.0,Denver,IL,reese.brooksc04526@example.org,G004785,2026-02-23,520.8,Cash,Capital Renewal,Designation 07,Officer G
C03382,Taylor Ellis,Organization,1969.0,Denver,MA,taylor.ellisc03382@example.org,G004786,2024-12-14,3086.9,Stock,Research,Designation 01,Officer H
C02854,Avery Brooks,Alumnus,1975.0,Miami,GA,avery.brooksc02854@example.org,G004787,2026-05-08,242.23,Cash,Scholarships,Designation 05,Officer B
C04329,Taylor Jones,Alumnus,2006.0,Chicago,GA,taylor.jonesc04329@example.org,G004788,2024-01-06,503.46,Pledge Payment,Annual Fund,Designation 01,Officer A
C02701,Jordan Jones,Alumnus,1995.0,Denver,WA,jordan.jonesc02701@example.org,G004789,2022-12-08,2696.75,Cash,Health Sciences,Designation 10,Officer F
C02770,Riley Adams,Friend,1972.0,Miami,MA,riley.adamsc02770@example.org,G004790,2022-09-29,2454.5,Cash,Unrestricted,Designation 08,Officer F
C01422,Riley Ellis,Alumnus,1990.0,New York,CO,riley.ellisc01422@example.org,G004791,2025-05-16,296.66,Cash,Scholarships,Designation 10,Officer B
C01074,Reese Brooks,Alumnus,2009.0,Atlanta,WA,reese.brooksc01074@example.org,G004792,2026-02-16,1063.36,Cash,Arts,Designation 14,Officer A
C04568,Taylor Carter,Alumnus,1998.0,New York,MA,taylor.carterc04568@example.org,G004793,2023-10-20,522.47,Pledge Payment,Unrestricted,Designation 05,Officer D
C03486,Taylor Adams,Alumnus,2016.0,Seattle,GA,taylor.adamsc03486@example.org,G004794,2022-05-28,166.93,Cash,Athletics,Designation 12,Officer D
C03048,Jordan Irwin,Alumnus,1969.0,Dallas,CO,jordan.irwinc03048@example.org,G004795,2021-11-06,3136.64,Cash,Scholarships,Designation 06,Officer B
C02770,Riley Adams,Friend,1972.0,Miami,MA,riley.adamsc02770@example.org,G004796,2023-08-04,434.09,Pledge Payment,Student Success,Designation 02,Officer E
C01422,Riley Ellis,Alumnus,1990.0,New York,CO,riley.ellisc01422@example.org,G004797,2023-01-21,470.4,Cash,Unrestricted,Designation 01,Officer C
C02780,Quinn Hayes,Alumnus,1978.0,Miami,MA,quinn.hayesc02780@example.org,G004798,2024-04-02,1243.51,Cash,Unrestricted,Designation 04,Officer F
C01422,Riley Ellis,Alumnus,1990.0,New York,CO,riley.ellisc01422@example.org,G004799,2026-04-25,219.97,Cash,Health Sciences,Designation 08,Officer B
C04842,Skyler Jones,Alumnus,2009.0,Chicago,CO,skyler.jonesc04842@example.org,G004800,2022-08-17,461.56,Cash,Library,Designation 15,Officer D
C04151,Quinn Diaz,Alumnus,1964.0,Miami,IL,quinn.diazc04151@example.org,G004801,2022-04-08,2850.19,Cash,Research,Designation 07,Officer E
C03315,Quinn Green,Parent,1987.0,Miami,TX,quinn.greenc03315@example.org,G004802,2023-01-11,902.47,Cash,Research,Designation 06,Officer B
C03682,Morgan Irwin,Friend,2005.0,New York,FL,morgan.irwinc03682@example.org,G004803,2022-11-29,293.33,Cash,Scholarships,Designation 11,Officer E
C03469,Reese Ellis,Friend,1982.0,New York,IL,reese.ellisc03469@example.org,G004804,2025-02-26,587.94,Matching Gift,Capital Renewal,Designation 07,Officer F
C00853,Morgan Diaz,Alumnus,1977.0,Denver,GA,morgan.diazc00853@example.org,G004805,2024-01-09,237.44,Cash,Unrestricted,Designation 14,Officer C
C04329,Taylor Jones,Alumnus,2006.0,Chicago,GA,taylor.jonesc04329@example.org,G004806,2022-07-12,451.17,Cash,Annual Fund,Designation 11,Officer A
C03514,Taylor Diaz,Alumnus,1967.0,Dallas,GA,taylor.diazc03514@example.org,G004807,2022-08-08,575.76,Pledge Payment,Research,Designation 11,Officer B
C00288,Morgan Jones,Alumnus,2017.0,Miami,CO,morgan.jonesc00288@example.org,G004808,2025-02-26,161.02,Cash,Research,Designation 05,Officer G
C02652,Cameron Irwin,Alumnus,1957.0,Miami,GA,cameron.irwinc02652@example.org,G004809,2022-12-23,246.28,Cash,Annual Fund,Designation 01,Officer B
C04652,Taylor Ellis,Friend,1970.0,Dallas,CO,taylor.ellisc04652@example.org,G004810,2026-01-26,133.07,Cash,Annual Fund,Designation 14,Officer H
C00985,Quinn Adams,Parent,2022.0,Chicago,MA,quinn.adamsc00985@example.org,G004811,2022-09-27,599.64,Cash,Health Sciences,Designation 03,Officer B
C03996,Quinn Hayes,Parent,2020.0,Chicago,FL,quinn.hayesc03996@example.org,G004812,2021-11-06,1418.17,Cash,Research,Designation 03,Officer C
C03171,Casey Hayes,Alumnus,2017.0,Denver,NY,casey.hayesc03171@example.org,G004813,2025-02-11,65.15,Pledge Payment,Health Sciences,Designation 08,Officer A
C01269,Casey Carter,Alumnus,2016.0,Boston,FL,casey.carterc01269@example.org,G004814,2026-06-05,1160.43,Pledge Payment,Health Sciences,Designation 10,Officer E
C04119,Reese Jones,Alumnus,1976.0,Dallas,NY,reese.jonesc04119@example.org,G004815,2023-05-03,453.16,Cash,Health Sciences,Designation 04,Officer D
C01609,Skyler Ellis,Alumnus,2001.0,Chicago,GA,skyler.ellisc01609@example.org,G004816,2024-04-07,38.35,Pledge Payment,Capital Renewal,Designation 01,Officer C
C00167,Reese Brooks,Alumnus,2023.0,Dallas,FL,reese.brooksc00167@example.org,G004817,2023-10-28,798.77,Cash,Unrestricted,Designation 12,Officer C
C02543,Skyler Jones,Friend,2003.0,Boston,TX,skyler.jonesc02543@example.org,G004818,2022-07-01,529.38,Cash,Student Success,Designation 03,Officer C
C01422,Riley Ellis,Alumnus,1990.0,New York,CO,riley.ellisc01422@example.org,G004819,2021-09-27,381.09,Pledge Payment,Health Sciences,Designation 05,Officer C
C01422,Riley Ellis,Alumnus,1990.0,New York,CO,riley.ellisc01422@example.org,G004820,2026-02-04,105.76,Cash,Annual Fund,Designation 02,Officer C
C04025,Quinn Hayes,Parent,1958.0,Atlanta,WA,quinn.hayesc04025@example.org,G004821,2023-12-23,279.86,Cash,Scholarships,Designation 01,Officer H
C01956,Morgan Ellis,Alumnus,1970.0,New York,MA,morgan.ellisc01956@example.org,G004822,2024-02-17,680.42,Pledge Payment,Student Success,Designation 07,Officer H
C02966,Riley Jones,Alumnus,2002.0,Denver,WA,riley.jonesc02966@example.org,G004823,2024-08-13,534.13,Pledge Payment,Athletics,Designation 14,Officer C
C00775,Jordan Brooks,Alumnus,2020.0,Seattle,CO,jordan.brooksc00775@example.org,G004824,2024-10-26,293.31,Cash,Scholarships,Designation 08,Officer E
C03530,Riley Jones,Parent,1992.0,Boston,CO,riley.jonesc03530@example.org,G004825,2023-04-04,2478.41,Matching Gift,Arts,Designation 09,Officer E
C02282,Taylor Irwin,Alumnus,1987.0,Boston,TX,taylor.irwinc02282@example.org,G004826,2025-05-12,550.57,Pledge Payment,Library,Designation 03,Officer H
C03105,Riley Diaz,Friend,1993.0,Miami,TX,riley.diazc03105@example.org,G004827,2025-07-28,911.33,Cash,Athletics,Designation 06,Officer D
C02159,Avery Foster,Alumnus,2024.0,Chicago,CO,avery.fosterc02159@example.org,G004828,2022-03-31,151.86,Stock,Annual Fund,Designation 13,Officer A
C00787,Riley Foster,Alumnus,1984.0,New York,NY,riley.fosterc00787@example.org,G004829,2023-01-31,3309.01,Stock,Unrestricted,Designation 08,Officer F
C02498,Taylor Brooks,Friend,1959.0,Denver,FL,taylor.brooksc02498@example.org,G004830,2025-05-09,310.52,Pledge Payment,Arts,Designation 02,Officer C
C03735,Reese Ellis,Alumnus,2024.0,Atlanta,IL,reese.ellisc03735@example.org,G004831,2023-03-12,5458.49,Cash,Student Success,Designation 02,Officer E
C04329,Taylor Jones,Alumnus,2006.0,Chicago,GA,taylor.jonesc04329@example.org,G004832,2026-02-13,1241.66,Pledge Payment,Arts,Designation 03,Officer D
C03277,Reese Hayes,Parent,1984.0,New York,MA,reese.hayesc03277@example.org,G004833,2022-08-02,922.4,Cash,Unrestricted,Designation 02,Officer E
C04920,Avery Brooks,Friend,1989.0,Seattle,CO,avery.brooksc04920@example.org,G004834,2024-03-07,490.93,Cash,Library,Designation 13,Officer A
C03566,Cameron Irwin,Alumnus,2009.0,Boston,CO,cameron.irwinc03566@example.org,G004835,2025-03-03,235.89,Cash,Arts,Designation 08,Officer D
C04705,Quinn Carter,Parent,2025.0,Chicago,TX,quinn.carterc04705@example.org,G004836,2026-01-11,344.56,Cash,Capital Renewal,Designation 13,Officer E
C03412,Reese Hayes,Parent,1956.0,New York,NY,reese.hayesc03412@example.org,G004837,2024-04-27,469.1,Cash,Capital Renewal,Designation 13,Officer A
C01205,Morgan Jones,Organization,1960.0,Seattle,GA,morgan.jonesc01205@example.org,G004838,2025-04-02,248.49,Cash,Research,Designation 07,Officer F
C01422,Riley Ellis,Alumnus,1990.0,New York,CO,riley.ellisc01422@example.org,G004839,2025-06-21,745.55,Cash,Unrestricted,Designation 13,Officer H
C02177,Jordan Diaz,Parent,2012.0,Chicago,IL,jordan.diazc02177@example.org,G004840,2025-03-28,2428.96,Matching Gift,Athletics,Designation 12,Officer C
C02708,Quinn Brooks,Alumnus,1986.0,Boston,GA,quinn.brooksc02708@example.org,G004841,2024-11-04,4933.48,Cash,Research,Designation 01,Officer F
C04793,Avery Jones,Parent,1961.0,Dallas,NY,avery.jonesc04793@example.org,G004842,2025-01-03,636.48,Cash,Unrestricted,Designation 06,Officer G
C03366,Avery Ellis,Alumnus,2015.0,Seattle,GA,avery.ellisc03366@example.org,G004843,2022-07-30,538.39,Cash,Capital Renewal,Designation 11,Officer B
C02652,Cameron Irwin,Alumnus,1957.0,Miami,GA,cameron.irwinc02652@example.org,G004844,2024-05-26,1207.86,Cash,Library,Designation 08,Officer H
C00903,Morgan Hayes,Alumnus,1963.0,New York,MA,morgan.hayesc00903@example.org,G004845,2022-07-04,515.52,Pledge Payment,Student Success,Designation 14,Officer A
C01832,Morgan Irwin,Alumnus,1985.0,Chicago,CO,morgan.irwinc01832@example.org,G004846,2022-05-15,127.6,Cash,Scholarships,Designation 12,Officer G
C03807,Cameron Hayes,Alumnus,1972.0,Atlanta,TX,cameron.hayesc03807@example.org,G004847,2024-03-26,71.1,Cash,Arts,Designation 07,Officer G
C00784,Avery Irwin,Alumnus,1969.0,Boston,FL,avery.irwinc00784@example.org,G004848,2026-03-28,272.15,Cash,Health Sciences,Designation 12,Officer B
C04253,Reese Green,Parent,2011.0,Seattle,FL,reese.greenc04253@example.org,G004849,2023-03-30,62.54,Cash,Research,Designation 08,Officer E
C02758,Taylor Diaz,Alumnus,1986.0,Seattle,NY,taylor.diazc02758@example.org,G004850,2025-06-11,279.35,Cash,Arts,Designation 15,Officer F
C01358,Morgan Adams,Friend,1980.0,Denver,CO,morgan.adamsc01358@example.org,G004851,2025-09-15,513.85,Cash,Athletics,Designation 04,Officer D
C02430,Taylor Brooks,Alumnus,1991.0,Dallas,MA,taylor.brooksc02430@example.org,G004852,2023-11-09,652.62,Cash,Annual Fund,Designation 13,Officer F
C02310,Riley Green,Alumnus,2004.0,Chicago,WA,riley.greenc02310@example.org,G004853,2022-10-24,1023.63,Pledge Payment,Research,Designation 10,Officer G
C01347,Avery Foster,Alumnus,1970.0,Denver,NY,avery.fosterc01347@example.org,G004854,2023-04-09,1928.89,Stock,Student Success,Designation 08,Officer D
C00600,Riley Ellis,Friend,1971.0,Seattle,TX,riley.ellisc00600@example.org,G004855,2025-09-07,1052.08,Stock,Student Success,Designation 14,Officer G
C04383,Riley Diaz,Friend,1965.0,New York,MA,riley.diazc04383@example.org,G004856,2024-02-19,613.26,Pledge Payment,Annual Fund,Designation 09,Officer B
C00353,Cameron Green,Friend,1987.0,Miami,CO,cameron.greenc00353@example.org,G004857,2023-08-15,416.24,Cash,Capital Renewal,Designation 09,Officer B
C03130,Cameron Green,Friend,2015.0,New York,MA,cameron.greenc03130@example.org,G004858,2025-03-31,496.27,Cash,Health Sciences,Designation 05,Officer H
C02652,Cameron Irwin,Alumnus,1957.0,Miami,GA,cameron.irwinc02652@example.org,G004859,2023-02-21,1572.42,Cash,Capital Renewal,Designation 08,Officer G
C04971,Cameron Brooks,Parent,2001.0,Atlanta,FL,cameron.brooksc04971@example.org,G004860,2022-10-14,47.46,Stock,Research,Designation 15,Officer B
C00072,Cameron Ellis,Alumnus,1997.0,Atlanta,GA,cameron.ellisc00072@example.org,G004861,2021-08-17,355.76,Cash,Capital Renewal,Designation 13,Officer A
C00282,Avery Diaz,Friend,1981.0,New York,GA,avery.diazc00282@example.org,G004862,2023-04-11,94.21,Cash,Annual Fund,Designation 14,Officer B
C03601,Jordan Jones,Alumnus,2011.0,Denver,TX,jordan.jonesc03601@example.org,G004863,2026-01-15,108.86,Cash,Research,Designation 08,Officer D
C04554,Avery Jones,Alumnus,1964.0,Denver,TX,avery.jonesc04554@example.org,G004864,2022-12-05,634.72,Cash,Athletics,Designation 05,Officer G
C01125,Avery Ellis,Alumnus,1992.0,New York,WA,avery.ellisc01125@example.org,G004865,2023-08-20,1030.53,Cash,Annual Fund,Designation 09,Officer C
C02984,Casey Jones,Alumnus,1960.0,New York,NY,casey.jonesc02984@example.org,G004866,2022-10-01,1127.09,Cash,Scholarships,Designation 08,Officer A
C03440,Morgan Hayes,Friend,2015.0,Denver,GA,morgan.hayesc03440@example.org,G004867,2023-04-09,594.6,Matching Gift,Annual Fund,Designation 15,Officer H
C01700,Cameron Brooks,Alumnus,1963.0,Chicago,IL,cameron.brooksc01700@example.org,G004868,2026-04-12,201.27,Cash,Unrestricted,Designation 15,Officer D
C02342,Jordan Foster,Friend,1969.0,Dallas,IL,jordan.fosterc02342@example.org,G004869,2022-10-23,776.91,Stock,Research,Designation 13,Officer B
C01422,Riley Ellis,Alumnus,1990.0,New York,CO,riley.ellisc01422@example.org,G004870,2023-04-20,323.58,Cash,Capital Renewal,Designation 05,Officer D
C04329,Taylor Jones,Alumnus,2006.0,Chicago,GA,taylor.jonesc04329@example.org,G004871,2023-05-02,1344.32,Cash,Health Sciences,Designation 06,Officer B
C02551,Avery Carter,Friend,2005.0,Denver,MA,avery.carterc02551@example.org,G004872,2021-07-17,241.44,Cash,Athletics,Designation 09,Officer E
C00356,Quinn Carter,Alumnus,2013.0,Atlanta,NY,quinn.carterc00356@example.org,G004873,2023-05-13,603.44,Stock,Research,Designation 09,Officer D
C03309,Taylor Jones,Alumnus,2005.0,Atlanta,MA,taylor.jonesc03309@example.org,G004874,2022-06-15,481.85,Cash,Research,Designation 05,Officer H
C02100,Avery Irwin,Alumnus,1993.0,Denver,MA,avery.irwinc02100@example.org,G004875,2021-07-28,167.49,Pledge Payment,Annual Fund,Designation 14,Officer B
C00020,Casey Hayes,Parent,1959.0,Dallas,MA,casey.hayesc00020@example.org,G004876,2021-08-02,919.75,Cash,Scholarships,Designation 02,Officer E
C02100,Avery Irwin,Alumnus,1993.0,Denver,MA,avery.irwinc02100@example.org,G004877,2024-04-28,130.36,Cash,Unrestricted,Designation 07,Officer D
C01246,Taylor Jones,Parent,1960.0,Seattle,NY,taylor.jonesc01246@example.org,G004878,2024-03-07,457.3,Matching Gift,Library,Designation 08,Officer A
C02385,Avery Hayes,Alumnus,1960.0,Denver,FL,avery.hayesc02385@example.org,G004879,2022-12-02,248.88,Cash,Library,Designation 02,Officer H
C01358,Morgan Adams,Friend,1980.0,Denver,CO,morgan.adamsc01358@example.org,G004880,2022-01-08,325.58,Cash,Capital Renewal,Designation 13,Officer D
C02090,Morgan Brooks,Parent,1956.0,New York,TX,morgan.brooksc02090@example.org,G004881,2022-09-13,242.36,Pledge Payment,Arts,Designation 02,Officer B
C03779,Morgan Green,Alumnus,1978.0,Dallas,CO,morgan.greenc03779@example.org,G004882,2024-09-27,298.45,Cash,Annual Fund,Designation 12,Officer G
C04883,Skyler Diaz,Alumnus,2014.0,Chicago,WA,skyler.diazc04883@example.org,G004883,2024-06-09,4376.62,Pledge Payment,Athletics,Designation 06,Officer E
C02477,Casey Foster,Parent,1999.0,Atlanta,GA,casey.fosterc02477@example.org,G004884,2023-09-03,828.87,Cash,Annual Fund,Designation 03,Officer H
C02869,Skyler Green,Alumnus,2003.0,Boston,CO,skyler.greenc02869@example.org,G004885,2024-06-10,377.97,Cash,Student Success,Designation 05,Officer G
